Node	ChrID	GenesCount	Provenance	InheritedFromRoot	RootChrID
Anc2_preWGD	Sp3(11)	372	Shared (Strict)	yes	Sp3(11)
Anc2_preWGD	Sp8(13)	1205	Shared (Strict)	no	
Anc2_preWGD	Sp8(17)	139	Shared (Strict)	yes	Sp8(17)
Anc2_preWGD	Sp8(5)	189	Shared (Strict)	yes	Sp8(5)
Anc2_preWGD	Sp3(13)	958	Nested (Strict)	yes	Sp3(13)
Anc2_preWGD	Sp3(15)	404	Shared (Strict)	no	
Anc2	Sp3(2)	153	Shared (Strict)	yes	Sp3(2)
Anc2	Sp3(3)	374	Shared (Strict)	yes	Sp3(3)
Anc2	Sp3(6)	887	Shared (Strict)	yes	Sp3(6)
Anc2	Sp3(9)	517	Shared (Strict)	yes	Sp3(9)
Anc2	Sp3(11)	372	Shared (Strict)	yes	Sp3(11)
Anc2	Sp8(13)	1205	Shared (Strict)	no	
Anc2	Sp8(17)	139	Shared (Strict)	yes	Sp8(17)
Anc2	Sp8(5)	189	Shared (Strict)	yes	Sp8(5)
Anc2	Sp3(13)	958	Nested (Strict)	yes	Sp3(13)
Anc2	Sp3(15)	404	Shared (Strict)	no	
Anc5	Sp3(2)	153	Shared (Strict)	yes	Sp3(2)
Anc5	Sp3(3)	374	Shared (Strict)	yes	Sp3(3)
Anc5	Sp3(6)	887	Shared (Strict)	yes	Sp3(6)
Anc5	Sp3(9)	517	Shared (Strict)	yes	Sp3(9)
Anc5	Sp3(11)	372	Shared (Strict)	yes	Sp3(11)
Anc5	Sp8(13)	1205	Shared (Strict)	no	
Anc5	Sp3(13)	1078	Shared (Strict)	yes	Sp3(13)
Anc5	Sp8(17)	139	Shared (Strict)	yes	Sp8(17)
Anc5	Sp8(5)	189	Cleaned-Merge	yes	Sp8(5)
Anc6	Sp3(3)	374	Shared (Strict)	yes	Sp3(3)
Anc6	Sp3(5)	1394	Shared (Strict)	no	
Anc6	Sp3(6)	887	Shared (Strict)	yes	Sp3(6)
Anc6	Sp3(9)	517	Shared (Strict)	yes	Sp3(9)
Anc6	Sp3(11)	372	Shared (Strict)	yes	Sp3(11)
Anc6	Sp3(13)	958	Shared (Strict)	yes	Sp3(13)
Anc6	Sp3(2)	153	Shared (Strict)	yes	Sp3(2)
Anc6	Sp8(17)	139	Shared (Strict)	yes	Sp8(17)
Anc6	Sp8(13)	1205	Shared (Strict)	no	
Anc6	Sp3(15)	404	Shared (Strict)	no	
Anc6	Sp8(5)	189	Shared (Strict)	yes	Sp8(5)
Anc6	Sp3(10)	107	Shared (Strict)	no	
Anc8	Sp3(3)	374	Shared (Strict)	yes	Sp3(3)
Anc8	Sp3(5)	1394	Shared (Strict)	no	
Anc8	Sp3(6)	887	Shared (Strict)	yes	Sp3(6)
Anc8	Sp3(9)	517	Shared (Strict)	yes	Sp3(9)
Anc8	Sp3(11)	372	Shared (Strict)	yes	Sp3(11)
Anc8	Sp3(13)	958	Shared (Strict)	yes	Sp3(13)
Anc8	Sp3(2)	153	Shared (Strict)	yes	Sp3(2)
Anc8	Sp8(17)	139	Shared (Strict)	yes	Sp8(17)
Anc8	Sp3(15)	404	Shared (Strict)	no	
Anc8	Sp8(5)	189	Shared (Strict)	yes	Sp8(5)
Anc8	Sp3(10)	107	Shared (Strict)	no	
Anc9	Sp3(3)	374	Shared (Strict)	yes	Sp3(3)
Anc9	Sp3(5)	1394	Shared (Strict)	no	
Anc9	Sp3(6)	887	Shared (Strict)	yes	Sp3(6)
Anc9	Sp3(9)	517	Shared (Strict)	yes	Sp3(9)
Anc9	Sp3(11)	372	Shared (Strict)	yes	Sp3(11)
Anc9	Sp3(13)	958	Shared (Strict)	yes	Sp3(13)
Anc9	Sp3(2)	153	Shared (Strict)	yes	Sp3(2)
Anc9	Sp8(13)	1205	Shared (Strict)	no	
Anc9	Sp3(15)	404	Shared (Strict)	no	
Anc9	Sp8(5)	189	Shared (Strict)	yes	Sp8(5)
Anc9	Sp3(10)	107	Shared (Strict)	no	
Anc10	Sp3(3)	374	Shared (Strict)	yes	Sp3(3)
Anc10	Sp3(5)	1394	Shared (Strict)	no	
Anc10	Sp3(6)	887	Shared (Strict)	yes	Sp3(6)
Anc10	Sp3(9)	517	Shared (Strict)	yes	Sp3(9)
Anc10	Sp3(11)	372	Shared (Strict)	yes	Sp3(11)
Anc10	Sp3(13)	958	Shared (Strict)	yes	Sp3(13)
Anc10	Sp3(2)	153	Nested (Strict)	yes	Sp3(2)
Anc10	Sp8(13)	1205	Shared (Strict)	no	
